year,km_driven,owner,brand,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,transmission_Automatic,transmission_Manual,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer
2017,0.053928970813217986,1,0.03,0,0,0,1,0,1,0,1,0
2016,0.07438525758804262,2,0.03,0,0,0,1,0,1,0,1,0
2016,0.0867830071485424,2,0.03,0,0,0,1,0,1,0,1,0
2014,0.16736837929179096,3,0.07,0,1,0,0,1,0,0,1,0
2012,0.06198750802754284,1,0.07,0,1,0,0,0,1,0,1,0
2018,0.024262395889898064,1,0.03,0,1,0,0,0,1,1,0,0
2018,0.036696098924123295,1,0.03,0,0,0,1,0,1,1,0,0
2011,0.0867830071485424,1,0.46,0,0,0,1,0,1,0,1,0
2018,0.018595384565793616,1,0.46,0,1,0,0,1,0,0,1,0
2019,0.06198750802754284,1,0.46,0,0,0,1,0,1,0,1,0
2017,0.01673572213171865,1,0.03,0,1,0,0,0,1,0,1,0
2018,0.02727380925814346,1,0.07,0,0,0,1,1,0,0,1,0
2018,0.030993134126293394,1,0.03,0,1,0,0,0,1,1,0,0
2010,0.09918075670904218,3,0.04,0,0,0,1,1,0,0,1,0
2018,0.04834998351099309,1,0.03,0,0,0,1,0,1,1,0,0
2016,0.07438525758804262,1,0.46,0,0,0,1,0,1,0,1,0
2018,0.060747733071492865,1,0.03,0,1,0,0,0,1,1,0,0
2018,0.06025182308907287,1,0.03,0,0,0,1,0,1,1,0,0
2017,0.024794259346043505,2,0.17,0,0,0,1,0,1,0,1,0
2016,0.030993134126293394,1,0.05,0,0,0,1,0,1,0,1,0
2008,0.14877175495104128,1,0.46,0,0,0,1,0,1,0,1,0
2019,0.037192008906543284,1,0.46,0,1,0,0,0,1,0,1,0
2015,0.043390883686793176,1,0.03,0,1,0,0,0,1,0,1,0
2013,0.11157850626954195,1,0.46,0,0,0,1,0,1,0,1,0
2007,0.09918075670904218,2,0.17,0,1,0,0,0,1,0,1,0
1998,0.043390883686793176,2,0.07,0,0,0,1,1,0,0,1,0
2013,0.030993134126293394,2,0.46,0,0,0,1,0,1,0,1,0
2014,0.11157850626954195,1,0.09,0,1,0,0,0,1,0,1,0
2013,0.030993134126293394,2,0.46,0,0,0,1,0,1,0,1,0
2016,0.024794259346043505,1,0.03,0,0,0,1,0,1,0,1,0
1998,0.07438525758804262,3,0.46,0,0,0,1,0,1,1,0,0
2015,0.07190570767594266,1,0.46,0,1,0,0,0,1,0,1,0
2014,0.04958975846704306,1,0.46,0,0,0,1,0,1,1,0,0
2005,0.0867830071485424,2,0.46,0,0,0,1,0,1,0,1,0
2012,0.0867830071485424,1,0.17,0,1,0,0,0,1,1,0,0
2013,0.07438525758804262,1,0.17,0,0,0,1,0,1,0,1,0
2014,0.16736837929179096,1,0.04,0,1,0,0,0,1,1,0,0
2015,0.0867830071485424,1,0.46,0,0,0,1,0,1,1,0,0
2013,0.04958975846704306,2,0.07,0,0,0,1,1,0,0,1,0
2015,0.09298188192879228,2,0.05,0,1,0,0,0,1,1,0,0
2010,0.18596500363254062,1,0.07,0,1,0,0,0,1,0,1,0
2012,0.17356725407204085,3,0.04,0,1,0,0,0,1,0,1,0
2015,0.0867830071485424,1,0.04,0,1,0,0,0,1,0,1,0
2012,0.1701578729429034,2,0.04,0,1,0,0,0,1,0,1,0
2013,0.1363740053905415,2,0.05,0,1,0,0,0,1,0,1,0
2017,0.033472684038393354,1,0.17,0,0,0,1,0,1,1,0,0
2019,0.01115673482949375,1,0.17,0,1,0,0,0,1,1,0,0
2019,0.00669354498771383,0,0.07,0,1,0,0,0,1,1,0,0
2020,0.0012385351810939279,0,0.03,0,0,0,1,0,1,1,0,0
2018,0.019835159521843594,1,0.17,0,0,0,1,0,1,1,0,0
2019,0.01611583465369366,0,0.07,0,1,0,0,0,1,1,0,0
2012,0.05826818315939291,1,0.03,0,1,0,0,0,1,1,0,0
2018,0.02727380925814346,1,0.46,0,0,0,1,0,1,0,1,0
2017,0.037192008906543284,1,0.07,0,0,0,1,0,1,0,1,0
2018,0.024794259346043505,1,0.46,0,0,0,1,0,1,0,1,0
2013,0.07438525758804262,1,0.09,0,1,0,0,0,1,0,1,0
2008,0.09298188192879228,2,0.04,0,0,0,1,0,1,0,1,0
2010,0.07934435741224254,1,0.46,0,0,0,1,0,1,1,0,0
2015,0.09918075670904218,1,0.46,0,1,0,0,0,1,0,1,0
2017,0.11157850626954195,1,0.03,0,1,0,0,0,1,0,1,0
2018,0.037192008906543284,1,0.46,0,0,0,1,0,1,0,1,0
2003,0.14877175495104128,2,0.04,0,0,0,1,1,0,0,1,0
2019,0.024794259346043505,1,0.46,0,0,0,1,0,1,1,0,0
2013,0.12397625583004174,1,0.09,0,1,0,0,0,1,0,1,0
2018,0.038431783862593265,1,0.17,0,0,0,1,0,1,1,0,0
2013,0.05826818315939291,1,0.46,0,0,0,1,0,1,1,0,0
2018,0.013884239732803701,1,0.09,0,0,0,1,0,1,0,1,0
2018,0.043390883686793176,1,0.46,0,0,0,1,0,1,1,0,0
2010,0.06198750802754284,1,0.46,0,0,1,0,0,1,1,0,0
2015,0.06818638280779273,1,0.46,0,1,0,0,0,1,1,0,0
2018,0.024794259346043505,1,0.46,0,0,0,1,0,1,1,0,0
2017,0.09298188192879228,1,0.05,0,1,0,0,0,1,1,0,0
2017,0.11529783113769189,1,0.46,0,0,0,1,0,1,1,0,0
2009,0.07066593271989269,2,0.07,0,1,0,0,0,1,1,0,0
2014,0.037192008906543284,1,0.46,0,0,0,1,0,1,1,0,0
2013,0.09050233201669233,1,0.03,0,1,0,0,0,1,1,0,0
2016,0.08058413236829251,1,0.46,0,1,0,0,0,1,1,0,0
2009,0.07686480750014257,2,0.46,0,0,0,1,0,1,1,0,0
2007,0.10537963148929207,1,0.17,0,0,0,1,0,1,1,0,0
2010,0.09050233201669233,1,0.07,0,0,0,1,0,1,0,1,0
2012,0.06818638280779273,1,0.46,0,1,0,0,0,1,1,0,0
2016,0.007189454970133821,2,0.46,0,0,0,1,0,1,0,1,0
2009,0.4339199948425362,1,0.04,0,1,0,0,0,1,0,1,0
2018,0.037192008906543284,1,0.46,0,0,0,1,0,1,0,1,0
2018,0.024794259346043505,1,0.46,0,1,0,0,0,1,0,1,0
2018,0.024794259346043505,1,0.17,0,0,0,1,0,1,0,1,0
2007,0.12397625583004174,2,0.46,0,0,0,1,0,1,0,1,0
2013,0.08058413236829251,1,0.46,0,0,0,1,0,1,0,1,0
2013,0.11157850626954195,2,0.07,0,1,0,0,0,1,0,1,0
2011,0.33101867349038805,2,0.04,0,1,0,0,0,1,0,1,0
2005,0.3099424992375384,2,0.05,0,1,0,0,0,1,0,1,0
2011,0.17356725407204085,2,0.05,0,1,0,0,0,1,0,1,0
2018,0.02727380925814346,1,0.03,0,0,0,1,1,0,1,0,0
2010,0.07438525758804262,2,0.03,0,0,0,1,0,1,1,0,0
2018,0.035499716091535065,1,0.03,0,0,0,1,0,1,1,0,0
2018,0.039812893163632936,1,0.03,0,1,0,0,0,1,1,0,0
2014,0.10166030662114213,2,0.46,0,0,0,1,0,1,1,0,0
2006,0.11796210751824329,2,0.46,0,0,0,1,0,1,1,0,0
2018,0.08487127416631333,1,0.03,0,0,0,1,0,1,1,0,0
2010,0.05206930837914302,1,0.46,0,0,0,1,0,1,0,1,0
2014,0.11157850626954195,2,0.03,0,1,0,0,0,1,0,1,0
2016,0.037192008906543284,1,0.17,0,0,0,1,0,1,0,1,0
2009,0.09918075670904218,2,0.46,0,0,0,1,0,1,0,1,0
2015,0.1586899545994411,1,0.04,0,1,0,0,0,1,0,1,0
2013,0.09918075670904218,1,0.07,0,1,0,0,0,1,0,1,0
2016,0.12397625583004174,1,0.46,0,1,0,0,0,1,0,1,0
2015,0.06198750802754284,1,0.07,0,1,0,0,0,1,0,1,0
2012,0.06942615776384271,1,0.04,0,1,0,0,0,1,0,1,0
2018,0.026408446338820578,1,0.17,0,0,0,1,0,1,0,1,0
2016,0.12397625583004174,1,0.17,0,1,0,0,0,1,0,1,0
2017,0.09918075670904218,1,0.05,0,1,0,0,0,1,0,1,0
2010,0.1308520477362949,1,0.17,0,0,0,1,0,1,0,1,0
2018,0.012396509785543727,1,0.04,0,0,0,1,0,1,0,1,0
2012,0.09918075670904218,2,0.04,0,1,0,0,0,1,0,1,0
2013,0.043390883686793176,1,0.17,0,0,0,1,0,1,0,1,0
2019,0.013933830731045701,1,0.17,0,0,0,1,0,1,0,1,0
2013,0.14877175495104128,1,0.04,0,1,0,0,0,1,0,1,0
2011,0.14877175495104128,3,0.04,0,1,0,0,0,1,0,1,0
2016,0.0867830071485424,1,0.46,0,1,0,0,0,1,0,1,0
2014,0.16116950451154108,3,0.05,0,1,0,0,0,1,0,1,0
2019,0.04958975846704306,1,0.03,0,0,0,1,0,1,0,1,0
2015,0.07438525758804262,2,0.46,0,0,0,1,0,1,0,1,0
2011,0.1363740053905415,1,0.03,0,0,0,1,0,1,0,1,0
2014,0.16116950451154108,1,0.03,0,1,0,0,0,1,0,1,0
2009,0.09918075670904218,2,0.46,0,0,0,1,0,1,0,1,0
2009,0.14877175495104128,2,0.46,0,1,0,0,0,1,0,1,0
2015,0.12893535565424163,2,0.03,0,1,0,0,0,1,0,1,0
2011,0.12397625583004174,2,0.46,0,0,0,1,0,1,0,1,0
2003,0.16407429723356617,2,0.03,0,0,0,1,0,1,0,1,0
2016,0.11157850626954195,2,0.17,0,1,0,0,0,1,0,1,0
2007,0.07438525758804262,2,0.46,0,0,0,1,0,1,0,1,0
2015,0.09422165688484227,1,0.03,0,1,0,0,0,1,0,1,0
2004,0.07438525758804262,3,0.46,0,0,0,1,0,1,0,1,0
2009,0.037192008906543284,2,0.05,0,0,0,1,0,1,0,1,0
2010,0.11901715600584183,2,0.09,0,1,0,0,0,1,0,1,0
2018,0.012396509785543727,1,0.05,0,1,0,0,0,1,0,1,0
2017,0.04463065864284315,1,0.04,0,1,0,0,0,1,1,0,0
2017,0.01611211532882551,1,0.03,0,1,0,0,0,1,1,0,0
2017,0.04958975846704306,1,0.46,0,0,0,1,1,0,0,1,0
2018,0.032766012313444864,1,0.17,0,1,0,0,0,1,1,0,0
2015,0.030497224143873403,1,0.46,0,0,0,1,0,1,1,0,0
2011,0.03530879074830337,1,0.46,0,0,0,1,0,1,1,0,0
2013,0.12397625583004174,1,0.07,0,0,0,1,0,1,0,1,0
2013,0.05205443107967042,1,0.05,0,1,0,0,0,1,1,0,0
2009,0.03765692451506203,1,0.46,0,0,0,1,0,1,1,0,0
2017,0.00949295683847468,1,0.03,0,0,0,1,1,0,1,0,0
2017,0.04264701871316319,1,0.46,0,1,0,0,0,1,1,0,0
2017,0.02293459691196854,1,0.03,0,0,0,1,0,1,1,0,0
2015,0.03239903892645407,1,0.46,0,0,0,1,0,1,1,0,0
2014,0.03588032700304241,1,0.46,0,0,0,1,1,0,1,0,0
2012,0.06645069786932276,1,0.05,0,1,0,0,0,1,1,0,0
2015,0.06651516616703736,1,0.04,0,1,0,0,0,1,1,0,0
2011,0.06557665652530753,1,0.46,0,1,0,0,0,1,1,0,0
2013,0.05247099546490321,2,0.17,0,1,0,0,0,1,1,0,0
2016,0.08058413236829251,1,0.05,0,1,0,0,0,1,1,0,0
2012,0.07467784447767041,1,0.05,0,1,0,0,0,1,1,0,0
2014,0.0867830071485424,2,0.46,0,0,0,1,0,1,0,1,0
2014,0.0867830071485424,3,0.46,0,0,0,1,0,1,0,1,0
2009,0.12397625583004174,2,0.05,0,1,0,0,0,1,0,1,0
2008,0.1363740053905415,1,0.07,0,1,0,0,0,1,0,1,0
2019,0.012768442272358722,1,0.03,0,0,0,1,0,1,0,1,0
2014,0.14877175495104128,2,0.07,0,1,0,0,0,1,0,1,0
2012,0.1760468039841408,1,0.09,0,1,0,0,0,1,0,1,0
2017,0.030993134126293394,1,0.05,0,1,0,0,0,1,0,1,0
2020,0.006197635005293839,1,0.09,0,0,0,1,0,1,0,1,0
2016,0.06521092291327278,1,0.17,0,1,0,0,0,1,0,1,0
2016,0.035509634291183464,1,0.17,0,0,0,1,0,1,1,0,0
2014,0.06198750802754284,1,0.03,0,1,0,0,0,1,0,1,0
2019,0.037192008906543284,1,0.46,0,0,0,1,0,1,1,0,0
2020,0.006197635005293839,1,0.17,0,0,0,1,0,1,0,1,0
2018,0.037192008906543284,1,0.05,0,1,0,0,1,0,0,1,0
2018,0.009421049891023782,1,0.46,0,0,0,1,1,0,0,1,0
2013,0.05858184622327355,1,0.07,0,1,0,0,0,1,1,0,0
2015,0.005493442830257452,2,0.46,0,0,0,1,1,0,1,0,0
2010,0.1363740053905415,2,0.09,0,0,0,1,0,1,0,1,0
2014,0.030993134126293394,1,0.17,0,0,0,1,0,1,0,1,0
2009,0.0867830071485424,2,0.09,0,1,0,0,0,1,0,1,0
2016,0.08495185953845658,1,0.17,0,0,0,1,0,1,1,0,0
2019,0.006197635005293839,1,0.17,0,0,0,1,0,1,0,1,0
2018,0.04958975846704306,1,0.09,0,0,0,1,0,1,0,1,0
2017,0.053309083335193,1,0.17,0,1,0,0,0,1,0,1,0
2010,0.09949194022301072,2,0.46,1,0,0,0,0,1,1,0,0
2010,0.04277099620876818,2,0.17,0,0,0,1,0,1,0,1,0
2000,0.05299046117148815,3,0.07,0,0,0,1,0,1,1,0,0
2013,0.11641362859813686,2,0.07,0,1,0,0,0,1,0,1,0
2004,0.09918075670904218,1,0.46,0,0,0,1,0,1,0,1,0
2012,0.1363740053905415,1,0.07,0,1,0,0,0,1,0,1,0
2011,0.12397625583004174,2,0.07,0,1,0,0,1,0,0,1,0
2012,0.030993134126293394,1,0.07,0,1,0,0,0,1,0,1,0
2012,0.030993134126293394,1,0.07,0,1,0,0,0,1,0,1,0
2009,0.030993134126293394,1,0.46,0,0,0,1,0,1,0,1,0
2019,0.024794259346043505,1,0.07,0,1,0,0,1,0,0,1,0
2013,0.012396509785543727,1,0.07,0,0,0,1,0,1,0,1,0
2018,0.037192008906543284,1,0.03,0,1,0,0,0,1,0,1,0
2010,0.1363740053905415,2,0.17,0,0,0,1,0,1,0,1,0
2014,0.09918075670904218,2,0.46,0,1,0,0,0,1,0,1,0
2016,0.026034034302093483,1,0.05,0,0,0,1,0,1,0,1,0
2016,0.024794259346043505,1,0.46,0,0,0,1,0,1,0,1,0
2015,0.03967155881864324,1,0.46,0,1,0,0,0,1,0,1,0
2007,0.22315825231403996,1,0.07,0,1,0,0,0,1,0,1,0
2012,0.0867830071485424,2,0.09,0,1,0,0,0,1,0,1,0
2013,0.06198750802754284,1,0.17,0,1,0,0,0,1,0,1,0
2013,0.06198750802754284,1,0.17,0,1,0,0,0,1,0,1,0
2004,0.14877175495104128,1,0.07,0,1,0,0,0,1,0,1,0
2012,0.06913605042412702,2,0.17,0,0,0,1,0,1,0,1,0
2011,0.04958975846704306,2,0.07,0,0,0,1,0,1,0,1,0
2001,0.07438525758804262,3,0.46,0,0,0,1,0,1,0,1,0
2008,0.06198750802754284,1,0.46,0,0,0,1,0,1,0,1,0
2010,0.1363740053905415,2,0.46,0,1,0,0,0,1,0,1,0
2013,0.0012385351810939279,2,0.03,0,1,0,0,0,1,1,0,0
2018,0.03266683031696087,1,0.46,0,1,0,0,0,1,1,0,0
2012,0.1363740053905415,2,0.46,0,0,0,1,0,1,0,1,0
2015,0.08522708957869968,1,0.09,0,1,0,0,0,1,1,0,0
2006,0.16364905442364103,1,0.46,0,0,0,1,0,1,0,1,0
2019,0.043390883686793176,1,0.05,0,1,0,0,0,1,0,1,0
2016,0.05826818315939291,1,0.05,0,1,0,0,0,1,0,1,0
2013,0.12397625583004174,1,0.09,0,1,0,0,0,1,0,1,0
2010,0.09918075670904218,1,0.09,0,1,0,0,0,1,0,1,0
2006,0.04958975846704306,2,0.17,0,0,0,1,0,1,0,1,0
2017,0.03383097900069179,1,0.46,0,0,0,1,1,0,1,0,0
2018,0.013611489242472706,1,0.09,0,0,0,1,1,0,1,0,0
2016,0.0305740901911485,1,0.17,0,0,0,1,0,1,1,0,0
2013,0.04587043359889313,1,0.46,0,1,0,0,0,1,1,0,0
2014,0.03501620385867557,1,0.07,0,1,0,0,0,1,1,0,0
2017,0.0334788829131736,1,0.17,0,1,0,0,0,1,1,0,0
2014,0.04863141242601643,1,0.17,0,0,0,1,0,1,1,0,0
2016,0.038886781271463604,1,0.05,0,1,0,0,0,1,1,0,0
2008,0.043400801886441576,1,0.46,0,0,0,1,0,1,1,0,0
2009,0.0334788829131736,1,0.17,0,0,0,1,0,1,1,0,0
2001,0.10661940644534204,2,0.46,0,0,0,1,0,1,0,1,0
2013,0.06198750802754284,1,0.46,0,1,0,0,0,1,0,1,0
2017,0.024794259346043505,1,0.46,0,1,0,0,0,1,0,1,0
2010,0.06198750802754284,1,0.17,0,0,0,1,0,1,0,1,0
2012,0.09918075670904218,2,0.09,0,1,0,0,0,1,0,1,0
2006,0.16736837929179096,4,0.46,0,0,1,0,0,1,0,1,0
2003,0.14877175495104128,3,0.46,0,1,0,0,0,1,0,1,0
2015,0.14083719523232144,1,0.07,0,1,0,0,0,1,0,1,0
2008,0.0867830071485424,3,0.17,0,0,0,1,0,1,0,1,0
2018,0.024794259346043505,1,0.07,0,1,0,0,0,1,1,0,0
2018,0.01735560960974364,1,0.07,0,0,0,1,0,1,1,0,0
2018,0.03223290908234337,1,0.07,0,1,0,0,0,1,1,0,0
2016,0.1722344959942871,1,0.03,0,0,0,1,0,1,1,0,0
2016,0.15095871797351346,1,0.03,0,1,0,0,0,1,1,0,0
2016,0.13070699406643707,1,0.03,0,0,0,1,0,1,1,0,0
2015,0.043390883686793176,1,0.46,0,0,0,1,0,1,0,1,0
2017,0.07438525758804262,1,0.09,0,1,0,0,0,1,0,1,0
2020,0.006197635005293839,1,0.46,0,0,0,1,0,1,0,1,0
2008,0.0867830071485424,3,0.07,0,0,0,1,0,1,0,1,0
2000,0.09918075670904218,1,0.46,0,0,0,1,0,1,0,1,0
2019,0.024794259346043505,1,0.46,0,1,0,0,0,1,0,1,0
2019,0.009916959873443772,1,0.09,0,0,0,1,0,1,0,1,0
2014,0.06694660785174275,2,0.17,0,0,0,1,0,1,1,0,0
2012,0.06855831529460772,1,0.07,0,1,0,0,1,0,1,0,0
2016,0.014823989149489585,1,0.03,0,0,0,1,0,1,1,0,0
2017,0.01115673482949375,1,0.17,0,0,0,1,0,1,1,0,0
2015,0.0867830071485424,1,0.05,0,1,0,0,0,1,0,1,0
2013,0.14877175495104128,1,0.03,0,1,0,0,0,1,0,1,0
2014,0.02866483675883154,2,0.17,0,0,0,1,0,1,1,0,0
2007,0.07190570767594266,2,0.17,0,0,0,1,0,1,1,0,0
2013,0.07711276249135257,1,0.05,0,1,0,0,0,1,1,0,0
2014,0.042151108730743195,2,0.07,0,1,0,0,1,0,1,0,0
2015,0.06570683289569278,2,0.07,0,1,0,0,0,1,0,1,0
2013,0.060747733071492865,1,0.07,0,1,0,0,1,0,1,0,0
2017,0.018595384565793616,2,0.07,0,0,0,1,0,1,1,0,0
2012,0.05516874576926796,2,0.07,0,1,0,0,0,1,1,0,0
2013,0.06198750802754284,1,0.07,0,0,0,1,0,1,0,1,0
2013,0.06570683289569278,1,0.07,0,1,0,0,1,0,1,0,0
2009,0.07872446993421754,1,0.03,0,0,0,1,1,0,1,0,0
2018,0.012148554794333733,1,0.07,0,0,0,1,1,0,1,0,0
2017,0.0168584598523676,1,0.07,0,0,0,1,1,0,1,0,0
2017,0.01611583465369366,1,0.07,0,1,0,0,1,0,0,1,0
2012,0.1363740053905415,1,0.07,0,1,0,0,0,1,0,1,0
2014,0.12397625583004174,2,0.05,0,1,0,0,0,1,0,1,0
2006,0.1363740053905415,3,0.46,0,0,0,1,0,1,0,1,0
2014,0.11157850626954195,2,0.04,0,1,0,0,0,1,0,1,0
2019,0.021074934477893572,1,0.09,0,0,0,1,0,1,0,1,0
2008,0.17356725407204085,1,0.46,0,0,0,1,0,1,0,1,0
2015,0.06198750802754284,2,0.05,0,1,0,0,0,1,0,1,0
2017,0.06570683289569278,1,0.05,0,0,0,1,0,1,0,1,0
2017,0.0867830071485424,2,0.46,0,0,0,1,0,1,0,1,0
2012,0.0867830071485424,2,0.07,0,1,0,0,0,1,0,1,0
2008,0.19092410345674055,3,0.17,0,1,0,0,0,1,0,1,0
2012,0.09918075670904218,1,0.17,0,0,0,1,0,1,0,1,0
2003,0.1363740053905415,2,0.46,0,1,0,0,0,1,0,1,0
2013,0.11157850626954195,2,0.03,0,1,0,0,0,1,0,1,0
2018,0.018595384565793616,1,0.04,0,1,0,0,0,1,0,1,0
2011,0.10661940644534204,2,0.07,0,1,0,0,1,0,0,1,0
2014,0.14877175495104128,1,0.05,0,1,0,0,0,1,0,1,0
2019,0.006445589996503835,1,0.17,0,0,0,1,0,1,0,1,0
2010,0.07438525758804262,2,0.07,0,0,0,1,0,1,0,1,0
2011,0.05702840820334293,1,0.17,0,0,0,1,0,1,0,1,0
2006,0.04958975846704306,2,0.09,0,0,0,1,0,1,0,1,0
2014,0.11157850626954195,2,0.03,0,1,0,0,0,1,0,1,0
2019,0.030993134126293394,2,0.17,0,1,0,0,0,1,0,1,0
2012,0.11157850626954195,1,0.17,0,1,0,0,0,1,0,1,0
2015,0.0867830071485424,1,0.07,0,1,0,0,0,1,0,1,0
2017,0.0867830071485424,2,0.17,0,0,0,1,0,1,0,1,0
2019,0.043390883686793176,2,0.17,0,1,0,0,0,1,0,1,0
2017,0.015743902166878668,1,0.17,0,0,0,1,1,0,0,1,0
2011,0.09918075670904218,1,0.46,0,1,0,0,0,1,0,1,0
2018,0.024794259346043505,1,0.05,0,1,0,0,0,1,0,1,0
2018,0.024794259346043505,1,0.03,0,0,0,1,0,1,0,1,0
2017,0.023554484389993528,1,0.07,0,0,0,1,0,1,0,1,0
2009,0.11777738104979184,2,0.07,0,1,0,0,0,1,0,1,0
2019,0.011776622307518738,1,0.07,0,1,0,0,1,0,0,1,0
2012,0.06198750802754284,1,0.07,0,0,0,1,0,1,0,1,0
2012,0.11157850626954195,1,0.07,0,1,0,0,0,1,0,1,0
2013,0.056828804435418885,1,0.07,0,0,0,1,0,1,1,0,0
2010,0.0923743922003278,1,0.07,0,0,0,1,0,1,1,0,0
2009,0.10822243546351466,1,0.07,0,0,0,1,0,1,1,0,0
2012,0.1934532443670825,1,0.07,0,1,0,0,0,1,1,0,0
2004,0.11581233774445263,1,0.07,0,1,0,0,0,1,1,0,0
2017,0.12541315500410366,1,0.07,0,0,0,1,0,1,1,0,0
2015,0.09918075670904218,2,0.17,0,0,0,1,0,1,0,1,0
2019,0.014876059697643683,1,0.09,0,0,0,1,0,1,0,1,0
2013,0.11157850626954195,1,0.46,0,0,0,1,0,1,0,1,0
2011,0.08494690043863239,1,0.07,0,0,0,1,0,1,1,0,0
2012,0.06834755355207922,1,0.07,0,1,0,0,0,1,1,0,0
2014,0.08088043858278846,1,0.07,0,0,0,1,0,1,1,0,0
2015,0.07213134671794376,1,0.07,0,0,0,1,0,1,1,0,0
2012,0.11312202608982418,1,0.07,0,1,0,0,0,1,1,0,0
2013,0.12768194317367512,1,0.05,0,1,0,0,0,1,1,0,0
2010,0.06198750802754284,1,0.03,0,0,0,1,0,1,0,1,0
2000,0.14877175495104128,1,0.46,0,0,0,1,0,1,0,1,0
2014,0.11157850626954195,1,0.46,0,1,0,0,0,1,0,1,0
2018,0.030993134126293394,1,0.46,0,1,0,0,0,1,0,1,0
2007,0.09918075670904218,2,0.46,0,0,0,1,0,1,0,1,0
2013,0.12397625583004174,1,0.09,0,1,0,0,0,1,0,1,0
2018,0.0867830071485424,1,0.46,0,1,0,0,0,1,0,1,0
2002,0.06198750802754284,3,0.05,0,1,0,0,0,1,0,1,0
2008,0.12397625583004174,2,0.46,0,0,0,1,0,1,0,1,0
2016,0.11157850626954195,3,0.46,0,1,0,0,0,1,0,1,0
2005,0.07438525758804262,3,0.46,0,0,0,1,0,1,0,1,0
2007,0.14877175495104128,3,0.46,0,0,0,1,0,1,0,1,0
2008,0.11157850626954195,2,0.07,0,1,0,0,1,0,0,1,0
2015,0.07438525758804262,2,0.46,0,1,0,0,0,1,0,1,0
2015,0.037192008906543284,2,0.17,0,1,0,0,0,1,0,1,0
2011,0.13389445547844156,2,0.07,0,1,0,0,0,1,0,1,0
2012,0.1983627531930404,2,0.17,0,1,0,0,0,1,0,1,0
2006,0.11157850626954195,3,0.46,0,0,0,1,0,1,0,1,0
2010,0.14877175495104128,3,0.05,0,1,0,0,0,1,0,1,0
2012,0.12645580574214169,2,0.05,0,1,0,0,0,1,0,1,0
2009,0.22067870240194,2,0.05,0,1,0,0,0,1,0,1,0
2014,0.2479537514350395,2,0.04,0,1,0,0,0,1,0,1,0
2012,0.07438525758804262,1,0.07,0,0,0,1,0,1,1,0,0
2019,0.0037180850931938835,1,0.09,0,0,0,1,0,1,0,1,0
2006,0.09312817537360618,2,0.46,0,0,0,1,0,1,0,1,0
2013,0.17356725407204085,2,0.46,0,1,0,0,0,1,0,1,0
2014,0.07438525758804262,2,0.17,0,0,0,1,0,1,0,1,0
2006,0.09794098175299219,4,0.07,0,0,0,1,0,1,1,0,0
2005,0.030993134126293394,2,0.07,0,0,0,1,0,1,0,1,0
2005,0.0867830071485424,1,0.17,0,0,0,1,0,1,0,1,0
2008,0.051725890716317176,2,0.17,0,0,0,1,0,1,0,1,0
2010,0.0867830071485424,1,0.46,0,0,0,1,0,1,0,1,0
2012,0.0867830071485424,2,0.09,0,1,0,0,0,1,0,1,0
2005,0.005747596696247697,2,0.07,0,0,0,1,0,1,0,1,0
2016,0.0867830071485424,1,0.46,0,1,0,0,0,1,0,1,0
2014,0.12397625583004174,2,0.46,0,1,0,0,0,1,0,1,0
2009,0.14877175495104128,2,0.09,0,1,0,0,0,1,0,1,0
2015,0.04958975846704306,2,0.46,0,1,0,0,0,1,0,1,0
2009,0.27274925055603905,1,0.46,0,1,0,0,0,1,0,1,0
2018,0.024794259346043505,1,0.03,0,0,0,1,0,1,0,1,0
2017,0.023554484389993528,1,0.07,0,0,0,1,0,1,0,1,0
2009,0.11777738104979184,2,0.07,0,1,0,0,0,1,0,1,0
2017,0.037192008906543284,1,0.05,0,0,0,1,0,1,0,1,0
2012,0.05288136097535576,1,0.09,0,1,0,0,0,1,0,1,0
2017,0.053309083335193,2,0.03,0,0,0,1,0,1,0,1,0
2012,0.0867830071485424,1,0.04,0,1,0,0,0,1,0,1,0
2010,0.06818638280779273,1,0.17,0,0,0,1,0,1,0,1,0
2010,0.09918075670904218,2,0.07,0,1,0,0,0,1,0,1,0
2017,0.06818638280779273,1,0.03,0,0,0,1,0,1,0,1,0
2018,0.0867830071485424,1,0.17,0,0,0,1,0,1,0,1,0
2012,0.09918075670904218,1,0.46,0,1,0,0,0,1,0,1,0
2010,0.1363740053905415,1,0.07,0,0,0,1,1,0,0,1,0
2010,0.07438525758804262,3,0.17,0,0,0,1,0,1,0,1,0
2018,0.037192008906543284,1,0.09,0,0,0,1,0,1,0,1,0
2013,0.09918075670904218,2,0.03,0,1,0,0,0,1,0,1,0
2012,0.11157850626954195,1,0.07,0,0,0,1,0,1,0,1,0
2003,0.06198750802754284,1,0.46,0,0,0,1,0,1,0,1,0
2012,0.06198750802754284,1,0.17,0,0,0,1,0,1,0,1,0
2012,0.0867830071485424,1,0.17,0,1,0,0,0,1,0,1,0
2014,0.1363740053905415,1,0.07,0,1,0,0,0,1,0,1,0
2012,0.09918075670904218,2,0.07,0,0,0,1,0,1,0,1,0
2012,0.1934036533688405,1,0.46,0,1,0,0,0,1,0,1,0
2012,0.22315825231403996,1,0.04,0,1,0,0,0,1,0,1,0
2018,0.030993134126293394,1,0.46,0,0,0,1,0,1,0,1,0
